height,weight,label 
148,73,fat
191,75,normal
132,56,fat
172,76,fat
125,65,fat
156,81,fat
128,53,fat
185,59,thin
172,55,normal
126,46,fat
168,93,fat
136,35,normal
163,92,fat
194,80,normal
122,93,fat
192,62,thin
198,62,thin
159,46,thin
161,39,thin
200,89,normal
182,38,thin
176,57,thin
155,73,fat
197,96,normal
146,42,normal
147,47,normal
143,53,fat
133,66,fat
189,94,fat
147,51,normal
186,85,normal
123,80,fat
163,53,normal
142,78,fat
167,73,fat
137,66,fat
138,39,normal
162,86,fat
178,71,normal
186,93,fat
162,99,fat
179,81,fat
164,89,fat
135,86,fat
193,87,normal
163,79,fat
138,64,fat
164,80,fat
154,71,fat
156,45,thin
190,100,fat
154,87,fat
200,78,normal
129,79,fat
149,77,fat
150,81,fat
151,36,thin
146,60,fat
161,90,fat
120,41,fat
169,39,thin
165,64,normal
154,64,fat
152,79,fat
158,90,fat
144,61,fat
129,58,fat
169,49,thin
184,80,normal
136,77,fat
127,53,fat
165,75,fat
174,47,thin
185,99,fat
171,84,fat
164,100,fat
145,77,fat
136,81,fat
187,43,thin
200,84,normal
139,85,fat
120,71,fat
180,82,fat
129,85,fat
191,39,thin
134,47,fat
180,64,normal
181,78,normal
174,77,fat
161,53,normal
142,64,fat
155,98,fat
175,83,fat
200,65,thin
164,76,fat
154,93,fat
153,56,normal
196,86,normal
140,53,fat
172,98,fat
146,54,fat
141,55,fat
178,97,fat
163,62,normal
139,56,fat
148,74,fat
170,39,thin
196,54,thin
199,100,fat
178,46,thin
189,54,thin
153,77,fat
132,86,fat
188,64,thin
180,49,thin
192,41,thin
183,74,normal
188,95,fat
140,74,fat
178,100,fat
193,67,thin
150,47,normal
165,77,fat
152,67,fat
148,71,fat
183,73,normal
158,88,fat
153,100,fat
173,87,fat
131,44,fat
168,99,fat
173,77,fat
185,50,thin
189,63,thin
154,73,fat
127,96,fat
140,74,fat
126,42,fat
190,47,thin
176,35,thin
161,80,fat
180,41,thin
127,52,fat
159,72,fat
158,37,thin
129,85,fat
144,55,fat
136,61,fat
179,51,thin
124,51,fat
130,68,fat
124,56,fat
184,48,thin
131,45,fat
192,42,thin
179,91,fat
146,48,normal
154,47,normal
151,35,thin
152,82,fat
124,60,fat
159,56,normal
156,51,normal
155,84,fat
171,92,fat
180,51,thin
200,47,thin
133,44,normal
157,92,fat
175,54,thin
139,86,fat
193,60,thin
199,39,thin
132,71,fat
198,55,thin
153,65,fat
143,78,fat
172,91,fat
177,85,fat
131,91,fat
128,75,fat
193,80,normal
123,63,fat
191,97,fat
163,66,normal
170,45,thin
189,82,normal
125,100,fat
146,60,fat
173,66,normal
199,53,thin
186,83,normal
196,88,normal
159,46,thin
191,89,normal
159,77,fat
141,71,fat
123,52,fat
132,67,fat
188,75,normal
149,100,fat
199,39,thin
194,80,normal
121,73,fat
181,63,normal
123,96,fat
136,77,fat
139,48,normal
176,39,thin
193,83,normal
195,40,thin
196,88,normal
158,81,fat
143,82,fat
121,68,fat
187,38,thin
138,35,thin
183,72,normal
132,50,fat
127,50,fat
151,82,fat
127,50,fat
170,98,fat
134,83,fat
166,54,normal
126,66,fat
149,75,fat
151,63,fat
181,90,fat
126,63,fat
128,56,fat
162,94,fat
146,99,fat
181,46,thin
187,73,normal
146,65,fat
144,44,normal
125,47,fat
163,100,fat
176,69,normal
159,64,fat
176,71,normal
126,48,fat
177,76,normal
154,92,fat
127,36,normal
169,40,thin
182,67,normal
199,70,thin
162,49,normal
131,95,fat
159,62,normal
152,60,fat
187,68,normal
141,38,normal
172,76,fat
132,54,fat
157,60,normal
184,43,thin
149,81,fat
197,65,thin
130,90,fat
175,45,thin
198,83,normal
197,82,normal
134,72,fat
170,35,thin
193,76,normal
142,79,fat
199,74,normal
162,100,fat
182,43,thin
149,50,normal
143,61,fat
183,55,thin
125,87,fat
141,100,fat
184,67,normal
167,62,normal
134,51,fat
124,78,fat
130,100,fat
187,64,thin
182,80,normal
161,73,fat
168,73,fat
184,68,normal
194,38,thin
178,60,normal
157,90,fat
146,75,fat
153,70,fat
124,52,fat
149,93,fat
128,49,fat
178,67,normal
164,89,fat
197,36,thin
155,85,fat
190,43,thin
186,85,normal
190,100,fat
137,42,normal
144,72,fat
145,82,fat
185,66,normal
157,53,normal
124,78,fat
154,41,thin
137,77,fat
142,74,fat
156,97,fat
164,95,fat
148,95,fat
147,87,fat
163,62,normal
126,40,fat
189,77,normal
199,57,thin
199,62,thin
170,93,fat
184,56,thin
150,76,fat
168,66,normal
171,95,fat
132,84,fat
178,99,fat
189,36,thin
157,36,thin
129,43,fat
131,93,fat
134,99,fat
149,61,fat
127,81,fat
198,64,thin
165,91,fat
158,79,fat
175,51,thin
152,86,fat
139,58,fat
130,43,fat
171,85,fat
134,61,fat
163,95,fat
175,55,thin
175,94,fat
171,53,thin
127,100,fat
134,50,fat
162,83,fat
189,73,normal
130,91,fat
197,65,thin
126,61,fat
139,64,fat
162,36,thin
174,41,thin
180,76,normal
123,96,fat
143,62,fat
140,42,normal
148,65,fat
131,78,fat
199,95,normal
200,70,thin
132,84,fat
194,43,thin
186,85,normal
182,35,thin
127,38,normal
194,95,fat
150,43,normal
159,98,fat
187,46,thin
161,42,thin
156,47,normal
163,36,thin
172,99,fat
186,42,thin
155,40,thin
196,68,thin
143,83,fat
180,87,fat
200,50,thin
191,43,thin
134,78,fat
137,59,fat
177,58,normal
138,83,fat
151,81,fat
135,96,fat
121,44,fat
152,87,fat
181,87,fat
148,89,fat
124,93,fat
183,69,normal
164,39,thin
196,91,normal
170,35,thin
196,51,thin
187,43,thin
198,72,thin
156,82,fat
181,85,fat
165,91,fat
177,85,fat
160,35,thin
141,75,fat
135,98,fat
172,38,thin
126,53,fat
170,91,fat
172,77,fat
164,82,fat
135,94,fat
193,71,normal
173,92,fat
195,37,thin
172,66,normal
159,82,fat
144,81,fat
147,70,fat
150,76,fat
129,81,fat
165,70,fat
199,73,thin
135,98,fat
160,41,thin
148,91,fat
132,79,fat
141,87,fat
191,47,thin
121,65,fat
150,92,fat
124,84,fat
188,57,thin
190,99,fat
153,95,fat
133,62,fat
148,87,fat
176,100,fat
124,40,fat
152,72,fat
133,100,fat
158,81,fat
131,67,fat
120,57,fat
185,48,thin
192,78,normal
135,39,normal
185,89,fat
129,88,fat
184,84,normal
164,46,thin
199,88,normal
168,48,thin
149,60,fat
123,46,fat
171,37,thin
177,92,fat
182,81,normal
178,89,fat
180,53,thin
166,58,normal
144,84,fat
180,76,normal
185,38,thin
187,49,thin
197,36,thin
144,90,fat
200,84,normal
174,61,normal
199,66,thin
187,62,thin
130,37,normal
157,92,fat
161,40,thin
180,63,normal
185,39,thin
150,93,fat
170,49,thin
137,42,normal
157,84,fat
194,48,thin
158,100,fat
133,44,normal
135,56,fat
177,75,normal
187,78,normal
164,37,thin
151,41,thin
159,41,thin
147,84,fat
122,89,fat
152,49,normal
187,97,fat
123,60,fat
130,47,fat
123,52,fat
151,40,thin
131,69,fat
171,78,fat
120,61,fat
172,42,thin
195,68,thin
128,74,fat
188,49,thin
185,86,fat
139,95,fat
151,55,normal
133,58,fat
138,52,fat
180,41,thin
153,35,thin
139,87,fat
144,38,thin
190,84,normal
175,36,thin
131,96,fat
121,45,fat
199,38,thin
160,39,thin
169,93,fat
198,42,thin
120,98,fat
170,78,fat
134,64,fat
177,89,fat
140,91,fat
192,36,thin
185,38,thin
135,37,normal
175,45,thin
190,89,normal
191,44,thin
172,46,thin
168,36,thin
150,82,fat
191,55,thin
175,73,normal
166,92,fat
169,44,thin
130,58,fat
165,63,normal
130,100,fat
169,37,thin
191,83,normal
176,79,fat
132,60,fat
177,59,normal
190,35,thin
163,86,fat
141,100,fat
150,96,fat
133,79,fat
135,84,fat
124,51,fat
136,62,fat
128,92,fat
167,91,fat
154,49,normal
145,70,fat
156,36,thin
192,62,thin
173,70,normal
195,74,normal
159,78,fat
169,41,thin
190,59,thin
189,78,normal
198,78,normal
171,82,fat
150,49,normal
134,99,fat
167,95,fat
182,96,fat
146,89,fat
195,54,thin
181,47,thin
145,96,fat
136,40,normal
151,66,fat
134,43,normal
178,90,fat
179,84,fat
130,94,fat
182,99,fat
191,54,thin
184,45,thin
189,46,thin
157,63,fat
187,68,normal
135,44,normal
194,76,normal
136,82,fat
188,54,thin
166,63,normal
165,69,fat
147,37,thin
182,57,thin
190,46,thin
152,67,fat
167,49,thin
129,96,fat
187,70,normal
139,63,fat
149,98,fat
153,51,normal
140,41,normal
191,78,normal
132,75,fat
184,40,thin
140,47,normal
192,62,thin
128,60,fat
132,70,fat
144,68,fat
175,77,fat
120,52,fat
120,36,fat
198,70,thin
195,62,thin
131,68,fat
147,73,fat
169,57,normal
163,82,fat
197,73,normal
136,55,fat
121,66,fat
125,75,fat
169,40,thin
125,64,fat
156,66,fat
147,70,fat
177,53,thin
159,100,fat
150,96,fat
168,39,thin
191,49,thin
140,44,normal
174,68,normal
138,44,normal
140,73,fat
126,88,fat
166,50,thin
149,70,fat
149,56,fat
135,92,fat
181,83,fat
200,71,thin
178,100,fat
148,66,fat
120,69,fat
170,45,thin
126,83,fat
127,70,fat
138,97,fat
194,60,thin
150,89,fat
133,93,fat
155,37,thin
199,86,normal
176,83,fat
140,66,fat
172,85,fat
134,35,normal
128,70,fat
198,44,thin
193,97,fat
124,74,fat
125,84,fat
131,56,fat
124,52,fat
160,71,fat
147,63,fat
161,52,normal
144,72,fat
159,55,normal
144,93,fat
175,64,normal
164,40,thin
193,77,normal
169,84,fat
140,70,fat
148,80,fat
185,50,thin
187,46,thin
135,52,fat
142,95,fat
175,78,fat
170,53,thin
151,76,fat
138,46,normal
140,61,fat
133,91,fat
141,41,normal
182,69,normal
131,60,fat
163,72,fat
174,61,normal
156,95,fat
136,91,fat
181,85,fat
166,76,fat
122,36,normal
164,51,normal
182,55,thin
154,74,fat
133,91,fat
143,40,normal
162,60,normal
199,57,thin
197,47,thin
159,76,fat
122,47,fat
141,56,fat
155,59,normal
173,78,fat
122,74,fat
120,82,fat
173,90,fat
184,94,fat
196,91,normal
175,62,normal
180,48,thin
176,51,thin
169,89,fat
151,64,fat
165,54,normal
173,47,thin
130,42,normal
172,47,thin
132,71,fat
188,50,thin
138,54,fat
134,64,fat
182,70,normal
130,98,fat
140,42,normal
159,62,normal
142,36,thin
169,44,thin
192,69,normal
190,54,thin
165,45,thin
137,71,fat
186,69,normal
172,62,normal
160,96,fat
129,91,fat
126,81,fat
161,92,fat
138,50,fat
198,80,normal
164,37,thin
187,79,normal
194,56,thin
154,84,fat
126,92,fat
156,75,fat
171,45,thin
183,57,thin
156,45,thin
149,35,thin
173,49,thin
163,38,thin
158,50,normal
199,84,normal
165,91,fat
159,71,fat
150,64,fat
160,42,thin
132,35,normal
187,39,thin
164,41,thin
121,97,fat
183,67,normal
198,82,normal
159,52,normal
182,99,fat
155,68,fat
174,88,fat
151,59,fat
191,73,normal
159,35,thin
199,70,thin
173,44,thin
195,56,thin
174,67,normal
151,66,fat
139,82,fat
191,72,normal
135,75,fat
128,96,fat
141,80,fat
174,75,normal
158,52,normal
153,65,fat
172,44,thin
143,68,fat
164,99,fat
156,70,fat
128,39,normal
154,80,fat
143,43,normal
149,92,fat
173,74,normal
148,76,fat
195,95,normal
123,72,fat
151,65,fat
195,96,fat
131,71,fat
198,51,thin
192,45,thin
180,57,thin
133,58,fat
186,48,thin
196,88,normal
132,39,normal
183,80,normal
172,57,normal
134,97,fat
182,46,thin
120,98,fat
161,52,normal
172,94,fat
194,62,thin
187,41,thin
136,85,fat
148,46,normal
176,71,normal
166,37,thin
178,43,thin
178,82,fat
191,71,normal
176,59,normal
151,63,fat
165,46,thin
120,40,fat
133,61,fat
120,98,fat
189,90,fat
181,86,fat
162,82,fat
157,49,normal
131,86,fat
156,60,normal
127,39,normal
180,72,normal
189,54,thin
164,68,fat
174,54,thin
126,77,fat
188,85,normal
132,81,fat
199,70,thin
143,57,fat
151,100,fat
135,91,fat
132,60,fat
197,77,normal
182,97,fat
197,42,thin
135,85,fat
120,68,fat
194,46,thin
172,38,thin
152,62,fat
125,67,fat
151,73,fat
146,35,thin
165,100,fat
194,45,thin
180,51,thin
126,73,fat
156,88,fat
179,65,normal
157,79,fat
173,85,fat
130,51,fat
172,49,thin
182,75,normal
134,58,fat
125,68,fat
195,69,thin
154,82,fat
200,90,normal
186,38,thin
187,56,thin
157,49,normal
194,54,thin
178,69,normal
196,41,thin
133,79,fat
133,86,fat
168,90,fat
200,59,thin
161,80,fat
174,41,thin
147,95,fat
150,48,normal
148,99,fat
152,82,fat
154,97,fat
142,100,fat
168,38,thin
123,100,fat
134,35,normal
123,81,fat
135,73,fat
128,51,fat
150,82,fat
175,95,fat
141,54,fat
189,96,fat
136,84,fat
177,84,fat
152,48,normal
190,50,thin
159,41,thin
166,46,thin
190,90,normal
161,75,fat
167,74,fat
176,93,fat
176,41,thin
155,70,fat
189,53,thin
182,75,normal
165,38,thin
144,57,fat
160,85,fat
135,36,normal
157,38,thin
155,95,fat
179,96,fat
178,48,thin
173,49,thin
122,58,fat
172,76,fat
140,62,fat
163,99,fat
148,61,fat
166,67,normal
154,45,normal
121,40,fat
129,84,fat
158,37,thin
126,65,fat
145,39,normal
199,59,thin
133,79,fat
127,37,normal
146,37,thin
166,45,thin
181,46,thin
193,89,normal
165,83,fat
193,89,normal
148,62,fat
121,36,normal
195,63,thin
137,75,fat
174,50,thin
133,80,fat
200,52,thin
125,80,fat
163,44,thin
151,83,fat
131,88,fat
190,49,thin
124,45,fat
131,84,fat
134,95,fat
172,88,fat
138,65,fat
150,62,fat
187,47,thin
134,39,normal
179,62,normal
197,89,normal
196,72,normal
180,38,thin
154,60,fat
194,35,thin
182,47,thin
154,98,fat
124,90,fat
199,76,normal
171,64,normal
129,77,fat
170,84,fat
176,90,fat
141,35,thin
182,57,thin
199,67,thin
133,52,fat
132,69,fat
178,42,thin
125,99,fat
172,89,fat
135,47,fat
133,51,fat
127,99,fat
188,49,thin
160,81,fat
146,66,fat
196,81,normal
198,49,thin
162,78,fat
200,98,normal
129,40,normal
200,63,thin
140,94,fat
183,63,normal
173,91,fat
167,95,fat
135,63,fat
188,90,fat
141,84,fat
153,61,fat
131,98,fat
174,38,thin
175,54,thin
193,51,thin
169,62,normal
180,54,thin
149,52,normal
196,47,thin
145,95,fat
164,68,fat
187,70,normal
193,82,normal
187,50,thin
179,61,normal
149,59,fat
124,43,fat
155,47,normal
146,37,thin
139,68,fat
153,97,fat
135,62,fat
152,45,normal
131,87,fat
175,67,normal
184,88,fat
194,100,fat
161,41,thin
152,39,thin
183,80,normal
187,85,normal
176,78,fat
169,76,fat
165,42,thin
175,59,normal
184,89,fat
136,100,fat
143,74,fat
156,54,normal
143,82,fat
181,47,thin
136,41,normal
157,88,fat
123,65,fat
126,78,fat
122,75,fat
153,82,fat
142,40,normal
139,40,normal
139,57,fat
181,100,fat
139,77,fat
175,69,normal
120,35,normal
182,88,fat
198,54,thin
148,51,normal
131,45,fat
169,37,thin
184,40,thin
168,78,fat
154,68,fat
126,100,fat
124,67,fat
176,73,normal
161,84,fat
151,47,normal
143,73,fat
190,55,thin
139,76,fat
126,80,fat
187,95,fat
156,89,fat
162,64,normal
187,64,thin
133,62,fat
132,66,fat
121,60,fat
188,50,thin
129,70,fat
150,76,fat
190,55,thin
171,60,normal
161,57,normal
185,89,fat
120,61,fat
123,57,fat
139,47,normal
165,48,thin
187,43,thin
171,36,thin
146,94,fat
194,64,thin
141,88,fat
186,72,normal
135,62,fat
181,39,thin
139,48,normal
156,66,fat
149,78,fat
177,38,thin
181,63,normal
164,88,fat
158,59,normal
162,49,normal
176,53,thin
123,78,fat
192,93,fat
159,43,thin
170,84,fat
183,79,normal
179,38,thin
131,62,fat
163,56,normal
124,60,fat
163,40,thin
162,84,fat
183,71,normal
159,42,thin
162,46,thin
178,50,thin
138,82,fat
200,67,thin
129,40,normal
195,61,thin
150,40,thin
180,83,fat
132,92,fat
134,88,fat
187,65,normal
149,55,normal
131,36,normal
156,94,fat
172,89,fat
147,81,fat
124,82,fat
134,57,fat
170,85,fat
127,83,fat
171,42,thin
200,84,normal
154,49,normal
158,64,fat
133,38,normal
192,39,thin
120,69,fat
159,79,fat
157,80,fat
196,51,thin
122,87,fat
155,73,fat
181,78,normal
180,36,thin
170,44,thin
161,80,fat
183,96,fat
186,74,normal
179,43,thin
194,100,fat
152,35,thin
195,61,thin
180,75,normal
165,94,fat
173,91,fat
197,37,thin
154,88,fat
142,40,normal
152,54,normal
156,82,fat
123,45,fat
158,58,normal
129,71,fat
156,68,fat
135,73,fat
187,74,normal
192,37,thin
139,80,fat
133,66,fat
183,58,thin
176,83,fat
171,36,thin
190,43,thin
152,76,fat
120,81,fat
193,44,thin
136,76,fat
137,41,normal
130,91,fat
156,81,fat
194,84,normal
171,46,thin
130,51,fat
161,35,thin
149,42,normal
154,49,normal
161,49,normal
178,96,fat
134,78,fat
153,96,fat
163,51,normal
181,87,fat
162,43,thin
